businessentityid,title,firstname,middlename,lastname,persontype,namestyle,suffix,modifieddate,rowguid,emailpromotion
6457,,Logan,,Patterson,IN,f,,2013-08-14 00:00:00,4dcecd13-7011-4baa-9acc-ec8a8e1b3daf,0
6458,,Logan,M,Hughes,IN,f,,2014-04-02 00:00:00,b4625417-678c-42cb-a153-68e2ba92af66,2
6459,,Logan,K,Flores,IN,f,,2013-12-16 00:00:00,9aa933b0-d014-4e0a-94f4-8309f46075d7,2
6460,,Logan,A,Washington,IN,f,,2014-02-02 00:00:00,4c984b5e-7627-4237-8c87-1649d91e2258,1
6461,,Raquel,Z,Romero,IN,f,,2014-02-10 00:00:00,1a27b726-ec07-4449-a0e8-3a034728c339,2
6462,,Ernest,L,Huang,IN,f,,2013-08-13 00:00:00,a2d5d517-d049-4db5-8841-b9d24f5a7963,0
6463,,Ernest,L,Wu,IN,f,,2011-10-13 00:00:00,b7c3ea43-082e-4663-99e4-7038e00f4191,0
6464,,Ernest,,Lin,IN,f,,2011-06-25 00:00:00,be609dab-e61c-4b1d-9802-5a082b1413c3,2
6465,,Logan,F,Foster,IN,f,,2013-10-22 00:00:00,98aab604-1780-4dbe-87a4-dc2971250458,1
6466,,Ernest,P,Zhou,IN,f,,2013-05-05 00:00:00,675cde8f-eda6-42f9-8dbc-4cca2fe9cac8,0
6467,,Logan,,Gonzales,IN,f,,2011-06-07 00:00:00,fbaf278d-dd18-4f6b-94cc-98a2ce207d11,0
6468,,Ernest,A,Ye,IN,f,,2013-10-26 00:00:00,747cf287-e65f-438e-832b-bdae70894eae,2
6469,,Logan,A,Bryant,IN,f,,2013-04-18 00:00:00,cf1ed7e6-452e-4f4a-a3ba-e61ef9c52bd7,0
6470,,Ernest,C,Zhao,IN,f,,2011-11-08 00:00:00,13243229-8dc3-46a2-a625-ada15b0bbfba,0
6471,,Ernest,H,Lu,IN,f,,2013-03-04 00:00:00,9d592934-ce7c-4135-b486-2cb29d371d9e,0
6472,,Logan,E,Alexander,IN,f,,2013-11-02 00:00:00,b3f82dce-19b0-4c46-bbbd-af4450295d3c,0
6473,,Ernest,R,Xu,IN,f,,2012-03-08 00:00:00,52d01505-a32d-4d73-85eb-6b744f96edbf,0
6474,,Logan,,Griffin,IN,f,,2011-10-27 00:00:00,7fc82f8a-3945-4b26-b95c-9765d8e8d1a5,0
6475,,Logan,A,Diaz,IN,f,,2012-04-19 00:00:00,5aa0604b-abda-4a2b-9857-deb7c6356ecf,2
6476,,Ernest,V,Sun,IN,f,,2014-05-15 00:00:00,fbe4d727-5854-43b6-9fc1-adc8a7636ce8,0
6477,,Logan,J,Hayes,IN,f,,2013-08-04 00:00:00,5a1a10b7-3f83-429a-b84c-2a186c475526,2
6478,,Ernest,,Zhu,IN,f,,2012-03-14 00:00:00,cbd5cf45-d183-4c06-9cfb-b90cb3663c4f,0
6479,,Ernest,,Gao,IN,f,,2013-08-23 00:00:00,65a50d6c-3807-482f-975a-1252d50a0267,1
6480,,Logan,M,Wang,IN,f,,2014-01-14 00:00:00,52ef7df0-d4c4-4660-a615-aca652c816bc,0
6481,,Ernest,N,Liang,IN,f,,2014-01-12 00:00:00,61496381-565c-4f19-9f2e-3f9f72683c2f,0
6482,,Logan,J,Chow,IN,f,,2012-02-24 00:00:00,09d4c465-2906-4174-8e3a-e7072482a9c4,0
6483,,Logan,,Li,IN,f,,2012-06-22 00:00:00,38c4cb2d-d7e5-4ff2-a374-82e66b392c53,1
6484,,Zachary,,Shan,IN,f,,2013-10-05 00:00:00,0e82307f-94dd-4536-b697-efbf8473ff98,2
6485,,Ernest,,Guo,IN,f,,2011-12-18 00:00:00,cbe07bf1-0c3c-42f4-afe3-8c734fcbc3cd,0
6486,,Zachary,M,Jai,IN,f,,2014-06-29 00:00:00,9a5cdaf4-a977-4fb2-b25f-b79b5b7fe0ea,2
6487,,Ernest,,Harrison,IN,f,,2013-10-27 00:00:00,18e0ec8b-ac88-4569-8a71-8a4fb64081bc,1
6488,,Ethan,,Ross,IN,f,,2014-05-30 00:00:00,155292db-b45a-4056-bf71-fa4e02c9ddb1,1
6489,,Ethan,,Henderson,IN,f,,2013-05-07 00:00:00,a3ef6369-ba13-4f68-9ecf-d385021f8e88,0
6490,,Ernest,,Hu,IN,f,,2013-10-22 00:00:00,b946c193-5ac5-4b8e-9d02-df850f54cbc0,0
6491,,Ethan,G,Coleman,IN,f,,2011-07-24 00:00:00,33b0daed-cb56-477e-b230-776a1aa9ef8c,0
6492,,Ethan,F,Jenkins,IN,f,,2013-04-27 00:00:00,d05a3622-62cd-4714-8edb-7e522edb2ced,0
6493,,Ethan,,Perry,IN,f,,2014-02-13 00:00:00,0a2d21e5-bbfc-410b-ad08-ae9afeaae9a8,2
6494,,Ethan,L,Powell,IN,f,,2014-03-27 00:00:00,76f198cf-8764-4904-8959-3180c1b28a9f,1
6495,,Ernest,M,Zeng,IN,f,,2013-08-23 00:00:00,b21a8a8b-69af-46d0-9992-d388b89d6e38,0
6496,,Ethan,H,Long,IN,f,,2014-04-11 00:00:00,de0c4396-8bf4-4a49-9e20-c75470676c8c,2
6497,,Ethan,R,Patterson,IN,f,,2013-07-11 00:00:00,29759c15-2e03-4471-95fa-d5ea68210dd5,0
6498,,Ernest,,She,IN,f,,2014-01-22 00:00:00,c4429620-640e-4137-a251-82788d993285,2
6499,,Ethan,,Hughes,IN,f,,2014-05-07 00:00:00,9331dff2-3f0d-43cf-98c1-c9c5c82dfa76,0
6500,,Raquel,H,Gutierrez,IN,f,,2014-01-28 00:00:00,276cd791-896e-4cda-b559-b8cada4eb576,0
6501,,Ethan,B,Flores,IN,f,,2013-08-02 00:00:00,8649a153-1f8a-453c-a4b9-45bd14d9adcf,1
6502,,Ethan,E,Butler,IN,f,,2012-11-03 00:00:00,abb446f0-62a3-47c0-af19-f8c7bb071581,0
6503,,Ethan,,Simmons,IN,f,,2012-06-01 00:00:00,07981923-32ca-470c-956d-8a070addfae6,0
6504,,Steve,C,Wagner,IN,f,,2012-01-28 00:00:00,2cda1bba-395b-4496-8eff-80e619ba5801,1
6505,,Steve,R,Chen,IN,f,,2011-12-20 00:00:00,a75678e1-1140-4cd7-9f85-0fcdd3c37f99,0
6506,,Steve,,Li,IN,f,,2014-03-20 00:00:00,d4fbaf10-10dd-471f-b8ac-af5cf54aa72a,2
6507,,Ethan,,Foster,IN,f,,2012-03-21 00:00:00,85169b62-ef21-4c50-afaf-62cca3b8e87b,1
6508,,Ethan,D,Gonzales,IN,f,,2013-07-07 00:00:00,152e2a31-1242-4e88-bea2-5fe705d2fbde,1
6509,,Steve,V,Liu,IN,f,,2013-01-16 00:00:00,0ee821d8-08ac-4907-a596-8ff80b7cf109,2
6510,,Ethan,L,Bryant,IN,f,,2012-04-02 00:00:00,7298d708-f89c-4bef-bad8-6b9863cac585,0
6511,,Ethan,A,Alexander,IN,f,,2014-05-24 00:00:00,3d185f2d-8a8c-4e76-9c34-b41b0ad9e413,0
6512,,Steve,L,Yang,IN,f,,2013-07-21 00:00:00,f2136713-034c-4f12-8d2d-696e6878ad46,0
6513,,Steve,,Wu,IN,f,,2011-12-18 00:00:00,bdef2a61-6af1-46bd-a44a-9d5447c290c8,0
6514,,Ethan,I,Russell,IN,f,,2014-01-17 00:00:00,90ab046d-76b4-4e6e-b2c4-6cbe60a04bfc,0
6515,,Steve,A,Lin,IN,f,,2014-02-02 00:00:00,245b510a-f679-4002-b69e-88095e044a18,2
6516,,Ethan,,Griffin,IN,f,,2013-10-07 00:00:00,2239cc0d-30c9-4033-bf8f-0fb861f97aa8,0
6517,,Steve,C,Zhou,IN,f,,2014-04-28 00:00:00,1327bd76-1d27-48fb-8a6b-a615ffae30d5,0
6518,,Ethan,,Diaz,IN,f,,2014-04-27 00:00:00,1480a5e0-f5e0-4cec-9665-38b4a2e0eabc,2
6519,,Raquel,,Torres,IN,f,,2013-08-22 00:00:00,bdd502a4-d7e6-4fe3-97d8-3f41a9df7c09,0
6520,,Steve,,Ye,IN,f,,2014-01-14 00:00:00,7193a57b-35ec-417a-b8e2-75bb6892b0bd,0
6521,,Ethan,,Hayes,IN,f,,2013-11-18 00:00:00,bd0c5077-a082-4eb3-9e49-cfc2115d6ed2,0
6522,,Ethan,G,Zhang,IN,f,,2013-06-22 00:00:00,4cadf2ed-64b2-4800-9d13-d491a32e303c,1
6523,,Ethan,R,Winston,IN,f,,2013-04-05 00:00:00,a9641d89-ee5b-47ed-b6ed-37706dc40702,0
6524,,Steve,,Lu,IN,f,,2012-09-17 00:00:00,e948811e-bfef-41ec-b79b-04e05908db5d,0
6525,,Ethan,,Chen,IN,f,,2014-02-04 00:00:00,0da49c8e-fff4-4802-86ce-e52b54b9de4c,0
6526,,Steve,T,Xu,IN,f,,2014-03-16 00:00:00,941e237b-7510-4778-b8cb-139f03a53122,2
6527,,Steve,I,Sun,IN,f,,2013-12-12 00:00:00,a5acd2be-2a48-4ae8-9ec5-de1683c58f27,1
6528,,Ethan,L,Yang,IN,f,,2014-02-13 00:00:00,3054f785-915e-4927-9267-24cf04cba9c8,0
6529,,Steve,J,Gao,IN,f,,2012-02-23 00:00:00,ed9decc4-c05a-4e42-b759-aaba334cb204,0
6530,,Ethan,,Kumar,IN,f,,2013-10-06 00:00:00,a52a0ff2-69b1-44a7-a28e-04671a02b936,1
6531,,Steve,,Ma,IN,f,,2014-01-02 00:00:00,597db015-84d2-4023-ba7f-a32d3718277d,0
6532,,Steve,,Liang,IN,f,,2013-07-08 00:00:00,a9905345-8880-4ab7-b0b7-c718eba33379,0
6533,,Ethan,A,Lal,IN,f,,2013-10-27 00:00:00,60187e67-3276-42ed-b602-eb11c7d4a11a,0
6534,,Steve,L,Guo,IN,f,,2011-10-28 00:00:00,ab755b28-3663-4de9-a2ea-47badac5c881,0
6535,,Ethan,M,Sharma,IN,f,,2013-10-26 00:00:00,9cb565cc-03e9-40ef-acae-4173f5d26fdb,1
6536,,Ethan,,Shan,IN,f,,2012-05-26 00:00:00,27fe9f43-4065-49b6-9438-e255b11cf565,0
6537,,Ethan,,Jai,IN,f,,2013-07-18 00:00:00,b676e17d-799c-4009-9b3a-b3a87a9d5c03,1
6538,,Raquel,A,Dominguez,IN,f,,2013-05-21 00:00:00,1ddb1abf-06e5-4e32-89ae-5292ca4146e5,0
6539,,Steve,J,He,IN,f,,2014-04-14 00:00:00,f3281d66-264c-47f5-8045-ad7f230d66d1,0
6540,,Steve,D,Zheng,IN,f,,2014-02-03 00:00:00,d4fa7dc5-9f90-4826-a1f3-553666f13473,2
6541,,Steve,A,Hu,IN,f,,2013-12-05 00:00:00,f925b3d9-a995-4f65-ae76-1f2571c3a1ca,0
6542,,Steve,M,Cai,IN,f,,2014-02-07 00:00:00,476baa52-d61f-4db7-87d7-185610235fb3,0
6543,,Steve,,Zeng,IN,f,,2013-12-26 00:00:00,50d7df6e-6bac-4c24-9161-9c80d3e5d9fa,0
6544,,Ryan,,Ross,IN,f,,2012-08-19 00:00:00,1453fd73-570c-4da2-b3fd-1ba5460772be,2
6545,,Ryan,M,Henderson,IN,f,,2013-12-24 00:00:00,f309c440-2230-4f48-bcbd-79c4c198cbe8,0
6546,,Ryan,,Coleman,IN,f,,2014-03-04 00:00:00,4d71c585-ca45-4793-9134-799ad649e2d8,0
6547,,Ryan,C,Jenkins,IN,f,,2013-11-19 00:00:00,c544edc4-75db-4353-be7d-a72cca97f987,1
6548,,Micah,C,Wang,IN,f,,2013-02-14 00:00:00,6f1147c5-f692-4173-bce5-0d2eb88b8a78,0
6549,,Ryan,,Perry,IN,f,,2013-09-10 00:00:00,823e1e2e-ee7e-4498-99f6-f92d416116e2,0
6550,,Ryan,K,Powell,IN,f,,2013-07-07 00:00:00,8a536a1c-727e-4442-8cd2-d5cd03ac3450,2
6551,,Micah,,Chen,IN,f,,2014-03-16 00:00:00,ba8d5176-d826-4e3f-b4c4-479b0cadc1d2,2
6552,,Ryan,H,Long,IN,f,,2011-09-19 00:00:00,eb6ddd20-577e-42e6-bb3a-285794ce56ca,0
6553,,Ryan,B,Patterson,IN,f,,2013-11-01 00:00:00,feb4ab6d-9b7f-4d6a-b0d4-37a925f3bacb,2
6554,,Micah,,Li,IN,f,,2013-05-10 00:00:00,6bf77f2c-f698-497b-8cd9-f3850cdb0ae6,0
6555,,Raquel,T,Gill,IN,f,,2013-09-27 00:00:00,cb4a5ad4-876d-4214-b2fa-508e5d49b65b,0
6556,,Micah,J,Liu,IN,f,,2013-04-26 00:00:00,ee039f3b-2f3f-4200-90f5-2871b8289c8d,2
6557,,Ryan,C,Hughes,IN,f,,2013-10-01 00:00:00,97a6dc35-ab4e-4987-932d-2fe19a218fab,0
6558,,Ryan,M,Flores,IN,f,,2011-10-10 00:00:00,4a65eda5-34f5-4581-815b-bf064e043796,2
6559,,Micah,A,Yang,IN,f,,2013-09-15 00:00:00,b4dbfc79-19a9-422a-ac15-f2da75c396f9,2
6560,,Micah,,Huang,IN,f,,2013-10-09 00:00:00,3188fb12-d5d4-4b67-b547-eeb12289a84e,0
6561,,Ryan,,Washington,IN,f,,2013-11-07 00:00:00,d2682e1d-bb29-483f-9f5d-9b3cf6e42783,0
6562,,Ryan,A,Butler,IN,f,,2014-03-23 00:00:00,f03df95f-16a7-42e6-bca9-9ea80fc29ce9,0
6563,,Micah,,Wu,IN,f,,2011-08-08 00:00:00,e1271f02-6bd0-4f7b-ac72-b6944433647c,0
6564,,Ryan,,Simmons,IN,f,,2013-07-31 00:00:00,1ba2e7b7-f7d9-4b9f-9fa4-893e0a2b2463,0
6565,,Ryan,W,Foster,IN,f,,2014-01-22 00:00:00,3b4c7894-4e82-41aa-8203-fead1afa5b29,0
6566,,Micah,,Lin,IN,f,,2012-10-17 00:00:00,e56ce1f7-dd50-408c-938f-73deb87f21f6,1
6567,,Ryan,M,Gonzales,IN,f,,2014-02-18 00:00:00,a64141f9-1d1c-4034-ba24-14276c8e795e,1
6568,,Ryan,W,Bryant,IN,f,,2013-09-01 00:00:00,047e3a35-5cc7-41a7-990f-8a526283137d,2
6569,,Micah,A,Zhou,IN,f,,2013-11-30 00:00:00,55b5dc5c-7efd-4ed3-a837-a637090f4b86,1
6570,,Ryan,J,Alexander,IN,f,,2013-06-20 00:00:00,9c973380-45b9-454d-aff3-f2d9d3d31cfa,1
6571,,Micah,A,Ye,IN,f,,2014-05-16 00:00:00,40bc120a-61a9-48f7-a879-15444ae502ba,0
6572,,Ryan,G,Russell,IN,f,,2014-04-16 00:00:00,8ea7871e-ace4-4d09-8b2f-173e0bc2a874,2
6573,,Micah,,Zhao,IN,f,,2011-12-09 00:00:00,0022047a-ccfd-472e-b1f9-c93edf31f264,0
6574,,Ryan,A,Griffin,IN,f,,2014-05-10 00:00:00,2cbe15be-e6e6-4417-96f5-dd174d64478d,1
6575,,Ryan,J,Diaz,IN,f,,2013-07-16 00:00:00,be7de094-9301-40be-b531-a8b50b7d5b36,2
6576,,Ryan,,Hayes,IN,f,,2011-10-26 00:00:00,d08998e8-c753-4fbd-9101-8fc8725d49a6,0
6577,,Ryan,,Zhang,IN,f,,2012-03-08 00:00:00,7abf9705-cd0b-40b7-96c4-bcf79e490bbb,2
6578,,Micah,,Lu,IN,f,,2012-09-11 00:00:00,a0f86481-0504-468d-9ea9-01be24620c50,0
6579,,Ryan,D,Wang,IN,f,,2014-03-06 00:00:00,ede7d519-69cb-466c-ad4e-bd0f6d44e69a,0
6580,,Ryan,E,Chen,IN,f,,2014-01-24 00:00:00,b1b53776-448d-42eb-bd31-cbe3a27806c2,0
6581,,Micah,M,Xu,IN,f,,2013-02-26 00:00:00,b468a7fc-8a34-440d-9aa5-4d34f56e13f6,2
6582,,Ryan,,Li,IN,f,,2014-04-29 00:00:00,406addd4-13b8-4674-8180-598efec8ce39,0
6583,,Clarence,C,Huang,IN,f,,2012-11-23 00:00:00,811cdb71-ee77-48ec-9ce4-c5d535c38e56,0
6584,,Reginald,,Vazquez,IN,f,,2014-05-22 00:00:00,8688ef14-61b0-4127-9ad6-115eae54557b,1
6585,,Reginald,D,Blanco,IN,f,,2014-05-26 00:00:00,b15982ed-6a27-4d2f-9017-3ccfae480939,0
6586,,Ryan,,Yang,IN,f,,2013-09-04 00:00:00,703db2c7-931a-47de-8dff-c835908bc9ca,0
6587,,Ryan,,Kumar,IN,f,,2013-09-16 00:00:00,21515211-5561-4212-8ee5-f7c42b2b6edd,0
6588,,Reginald,J,Serrano,IN,f,,2012-09-11 00:00:00,0edc7c41-df10-4645-a10c-ce13efad820b,2
6589,,Ryan,,Lal,IN,f,,2011-07-30 00:00:00,1ac4ca61-4cbc-4f5d-8221-6602afa0ebb7,2
6590,,Reginald,,Ramos,IN,f,,2013-04-04 00:00:00,efe61ea8-4b2f-4e30-976e-1f66327fa5a4,0
6591,,Ryan,R,Shan,IN,f,,2014-04-13 00:00:00,f0bd7563-2bb5-43d7-94da-a33788be28d6,0
6592,,Reginald,,Carlson,IN,f,,2014-04-14 00:00:00,1fe1e91c-d397-4f3c-9f91-6ff03d46f0cb,0
6593,,Reginald,,Suarez,IN,f,,2013-04-06 00:00:00,3656c743-d5db-4f9b-aec2-e2dddae6121b,1
6594,,Ryan,,Jai,IN,f,,2013-08-29 00:00:00,6794e058-2142-460e-a5ca-d7963d674dc7,0
6595,,Reginald,K,Sanz,IN,f,,2013-12-20 00:00:00,a47fdd3d-620f-413a-8552-a9ff7c6cbac2,2
6596,,Reginald,K,Ortega,IN,f,,2012-10-28 00:00:00,e7cc9298-a03f-44a3-a8b1-4456e832e57a,0
6597,,Justin,J,Ross,IN,f,,2013-10-03 00:00:00,467c417c-b1ba-481a-9827-dab91aa6d84e,1
6598,,Alberto,R,Martin,IN,f,,2013-09-17 00:00:00,93f1371f-03c2-427a-bd79-43d36deaf164,0
6599,,Clarence,L,Wu,IN,f,,2012-11-26 00:00:00,b4fdefec-65a6-4db7-99dd-c724e730e1a7,2
6600,,Alberto,,Gomez,IN,f,,2014-06-27 00:00:00,d6811c04-ad6c-41fd-91a5-851ebc209f2d,1
6601,,Justin,P,Henderson,IN,f,,2013-08-29 00:00:00,33ea5e79-8d9c-4330-846b-c770bea9cbbc,0
6602,,Alberto,L,Ruiz,IN,f,,2014-04-17 00:00:00,dfe61f1c-11f0-445e-af56-ba9194a49f20,0
6603,,Alberto,A,Diaz,IN,f,,2013-07-25 00:00:00,ac769a5e-c34b-450f-a17b-d1a8685fa836,1
6604,,Justin,A,Coleman,IN,f,,2013-08-21 00:00:00,c7f44113-f05e-42b1-bbba-4289f9d57a0d,0
6605,,Justin,,Jenkins,IN,f,,2013-08-30 00:00:00,6f830afc-9f33-420c-882d-3c966ed8c77b,0
6606,,Justin,E,Perry,IN,f,,2013-11-04 00:00:00,ddefbe92-3765-45e3-a780-04dee2fea7cc,0
6607,,Alberto,D,Hernandez,IN,f,,2013-01-06 00:00:00,51a5a418-a316-427f-8348-8ea8e6825e12,0
6608,,Justin,,Powell,IN,f,,2014-02-21 00:00:00,a8ec9a31-a3a5-4993-96dd-7189064a8ce2,1
6609,,Alberto,,Alvarez,IN,f,,2014-01-16 00:00:00,7a5a74bc-342b-4e79-9f72-93aa4ecab8c9,2
6610,,Justin,,Long,IN,f,,2014-01-11 00:00:00,21712e44-1229-46a3-924e-bdd9a8b4f04a,0
6611,,Alberto,C,Jim̩nez,IN,f,,2013-04-17 00:00:00,b4e2828b-a107-46ff-826b-16b1a31008e5,2
6612,,Justin,M,Patterson,IN,f,,2013-09-20 00:00:00,d69eac9e-5f38-4f85-bcbf-4bf051045dff,1
6613,,Justin,M,Hughes,IN,f,,2014-03-27 00:00:00,3ff6f5d7-5470-4fef-8039-6c36a4403b81,0
6614,,Hany,,Morcos,IN,f,,2012-05-10 00:00:00,0e272a03-dc72-46e6-9c50-505f38726219,2
6615,,Justin,,Flores,IN,f,,2014-06-28 00:00:00,c8723d71-eaf7-4c12-8dc5-bf89b0bb0f58,1
6616,,Justin,,Washington,IN,f,,2012-02-23 00:00:00,f8e819ad-cfbf-45f6-a75a-87a1992bfb29,1
6617,,Justin,I,Butler,IN,f,,2012-07-13 00:00:00,18db42e4-e839-4ca7-93d2-a7329a18e120,1
6618,,Alberto,J,Mu̱oz,IN,f,,2014-01-17 00:00:00,eb4e0072-a112-47cd-bc31-7675e0b34f47,0
6619,,Justin,,Simmons,IN,f,,2012-12-29 00:00:00,6124b161-37da-4b20-9235-f2b3ac4e463a,0
6620,,Justin,,Foster,IN,f,,2013-06-01 00:00:00,350437c1-b556-40da-8c9c-55b8c9a7f6a3,1
6621,,Justin,,Gonzales,IN,f,,2012-05-10 00:00:00,775d3ecf-18f1-4bd8-bfbf-28a441b02e33,0
6622,,Justin,,Bryant,IN,f,,2012-01-15 00:00:00,2eee5e34-20b8-40ba-afe2-365ffdf7b12b,2
6623,,Alberto,,Alonso,IN,f,,2014-02-12 00:00:00,05d761c9-9bc5-4f36-8a66-84539e759bf8,1
6624,,Alberto,,Romero,IN,f,,2014-03-30 00:00:00,760f804a-4b58-4d9e-8337-dbe738f33d2d,1
6625,,Justin,M,Alexander,IN,f,,2012-09-02 00:00:00,2147e150-2533-4f29-9d95-5c405d4d7602,0
6626,,Clarence,,Lin,IN,f,,2013-11-24 00:00:00,4de6bd6f-954e-4ad3-b237-737cdf32c270,0
6627,,Alberto,C,Navarro,IN,f,,2012-02-13 00:00:00,8db02b42-1e58-46f7-9098-fca9715560ea,0
6628,,Alberto,R,Gutierrez,IN,f,,2013-07-16 00:00:00,773cf5a9-92be-48bb-a92a-339093878b2d,0
6629,,Justin,,Russell,IN,f,,2013-09-05 00:00:00,16383f0b-e468-4cf5-a3b0-b320707d12d9,1
6630,,Justin,,Griffin,IN,f,,2012-01-13 00:00:00,c0b9b476-c965-4a76-88df-f84249406ba7,0
6631,,Justin,,Diaz,IN,f,,2014-05-13 00:00:00,9051eed0-aac1-4dce-9c41-65746cc7c7ba,0
6632,,Justin,V,Hayes,IN,f,,2013-11-22 00:00:00,122c1859-c953-4f9a-8085-496cf5f81695,0
6633,,Justin,,Zhang,IN,f,,2012-08-22 00:00:00,acae8ab8-0810-4940-ad13-a2f12255d3eb,1
6634,,Alberto,R,Dominguez,IN,f,,2013-07-27 00:00:00,f6926c96-712b-4e7e-8544-810f42d2441c,1
6635,,Alberto,P,Gill,IN,f,,2011-09-12 00:00:00,1182c943-371b-4068-a511-b05fb6b65430,0
6636,,Justin,,Chen,IN,f,,2014-01-28 00:00:00,69de0a9a-cf1e-4bca-93f3-aecd50a7ee2f,0
6637,,Alberto,R,Blanco,IN,f,,2014-01-07 00:00:00,6742a146-f65c-4534-b232-46f6348963e2,0
6638,,Alberto,L,Serrano,IN,f,,2013-05-01 00:00:00,6d704d0b-387a-4162-880b-7c3429e0f280,0
6639,,Justin,,Li,IN,f,,2013-09-28 00:00:00,d656bf9b-95a9-4f07-a71c-63a893df6abc,1
6640,,Alberto,,Ramos,IN,f,,2012-08-23 00:00:00,239dc95a-bd4c-46d5-8209-34feae95abaa,0
6641,,Justin,S,Yang,IN,f,,2013-11-27 00:00:00,b60d01a6-b355-4932-9767-437d2152361e,1
6642,,Justin,,Kumar,IN,f,,2014-03-27 00:00:00,9a3edc30-4c4d-4eb3-bbc2-34970b5ccbcb,2
6643,,Clarence,,Zhou,IN,f,,2014-03-26 00:00:00,e97d0edf-4060-4b5f-92c3-da4df8c408cf,0
6644,,Alberto,G,Suarez,IN,f,,2013-09-06 00:00:00,da99e1fb-7bc0-4df5-b17e-d73478b6538f,2
6645,,Justin,,Lal,IN,f,,2014-06-16 00:00:00,29a09c1e-b955-46b2-a278-f571e0b81773,0
6646,,Alberto,M,Sanz,IN,f,,2013-11-28 00:00:00,85d0dc52-ce37-4327-849b-3c41bb22ea66,1
6647,,Alberto,W,Rowe,IN,f,,2013-10-12 00:00:00,7d270918-e6eb-47a5-b62b-055594ad51a7,0
6648,,Justin,L,Shan,IN,f,,2012-04-20 00:00:00,0d655559-93e2-4dc3-a973-ca92ac511b98,0
6649,,Justin,W,Jai,IN,f,,2014-06-25 00:00:00,7d8dec58-d812-41c9-a0f0-e70ea3ff5ecf,0
6650,,Alberto,,Ortega,IN,f,,2013-05-15 00:00:00,7c81003b-8fdc-444a-996f-acf81efac4b5,1
6651,,David,M,Ross,IN,f,,2013-12-06 00:00:00,8bd70ae0-0e86-4fc0-b3a5-73455030a2c9,0
6652,,David,M,Henderson,IN,f,,2014-03-05 00:00:00,6cab83e4-c5b0-48a2-bbd3-2c4d670dc3b5,1
6653,,David,D,Coleman,IN,f,,2013-12-24 00:00:00,f14f8492-2895-4fac-aa39-172006851fa4,0
6654,,Eddie,C,Martin,IN,f,,2013-07-04 00:00:00,d02ffcba-9f9f-40f7-acd5-4fea3ac91a28,0
6655,,David,,Jenkins,IN,f,,2013-04-02 00:00:00,26ad4240-af4f-4e02-ba67-d91170add725,1
6656,,David,W,Perry,IN,f,,2013-11-13 00:00:00,1f55e737-c748-4606-84f7-ee783affffe0,0
6657,,Eddie,,Gomez,IN,f,,2013-07-31 00:00:00,d47e8392-0ae5-4126-9fc0-f8188f350de0,2
6658,,David,W,Powell,IN,f,,2013-04-09 00:00:00,abd679fd-ca80-4f46-9a21-4309b001fad5,0
6659,,Eddie,C,Ruiz,IN,f,,2013-07-22 00:00:00,9acc109f-e0e9-487f-83ff-587e01689dcc,2
6660,,Eddie,I,Hernandez,IN,f,,2014-05-15 00:00:00,4a3e56bf-ef4d-4be2-a577-8ea33e40ca04,2
6661,,David,V,Long,IN,f,,2014-04-30 00:00:00,5edb4719-bd93-46b0-ad24-781e09ff366f,2
6662,,Eddie,A,Alvarez,IN,f,,2013-08-06 00:00:00,83a4ce89-29c0-4b62-9836-a6812682b241,0
6663,,David,S,Patterson,IN,f,,2014-06-25 00:00:00,9e239639-c512-4b8a-80eb-c7b793306172,2
6664,,David,,Hughes,IN,f,,2013-08-20 00:00:00,76a23934-e974-4f01-8ff7-ccef8bb381f2,1
6665,,Damien,,Huang,IN,f,,2011-06-18 00:00:00,46038571-0b44-4a93-8d60-fcbd32f10fcb,1
6666,,Clarence,P,Ye,IN,f,,2012-03-03 00:00:00,c45e2bf1-37f8-4627-abf9-f983b88a0840,2
6667,,Eddie,,Johnsen,IN,f,,2013-08-18 00:00:00,de1e8d58-363c-4058-8047-09f70072ccb4,2
6668,,David,J,Flores,IN,f,,2014-01-27 00:00:00,f14cf796-150b-4fb9-8b51-48b9932f9884,0
6669,,David,,Washington,IN,f,,2011-11-20 00:00:00,9bd8ece9-75ae-4f4e-8e2c-0d0afa517866,0
6670,,David,H,Butler,IN,f,,2014-04-07 00:00:00,577e60ae-cf94-44a6-8c3f-f43080f35c84,0
6671,,David,E,Simmons,IN,f,,2013-08-20 00:00:00,ca0e7bfd-3db8-428c-98f5-c184c3cdfd3b,2
6672,,David,A,Foster,IN,f,,2013-09-12 00:00:00,c3f16683-1ee3-4df8-bb6c-c728c5beb648,0
6673,,David,B,Gonzales,IN,f,,2014-02-20 00:00:00,0cf80f82-48bb-45e7-a0ae-c3a57c8c2d9a,1
6674,,David,A,Bryant,IN,f,,2014-04-14 00:00:00,d3e5ccf5-f359-42e1-b743-8fbaf3cee584,0
6675,,David,,Alexander,IN,f,,2013-12-10 00:00:00,6cccb26d-20b7-4bb0-b9b0-a2c04926f7ac,1
6676,,Eddie,,Munoz,IN,f,,2013-07-08 00:00:00,04496d4b-fb04-49b8-b29e-b9268fccfbab,2
6677,,David,,Russell,IN,f,,2014-06-08 00:00:00,ecb155e0-628a-4824-85b8-858843dd155c,1
6678,,David,,Griffin,IN,f,,2013-07-25 00:00:00,0ba8b055-8c33-4741-a092-e0882fa3d6a6,0
